gene_id,1622003800C,1621001800C,1622003500C,1621003700C,1621002900C,1621002200C,162200380CP,162100180CP,162200350CP,162100370CP,162100290CP,162100220CP
NONHSAG085964.1,2,5,5,7,7,2,7,6,14,3,6,1
NONHSAG109087.1,5,0,0,1,1,0,2,0,3,4,0,1
MSTRG.5146|ENSG00000064393,11814,6961,11306,14634,8799,14690,14146,9193,10138,14224,19703,17122
ENSG00000132471,3175,2643,2269,4097,4320,2526,4362,3878,3872,4834,4988,3656
ENSG00000232381,12,4,0,1,2,2,5,1,3,2,5,5
NONHSAG102381.1,0,1,0,0,0,0,1,0,0,0,1,0
NONHSAG085960.1,0,0,2,0,9,0,0,0,0,0,0,1
ENSG00000285883,0,1,0,0,0,1,0,0,0,0,0,0
ENSG00000114395,237,231,384,342,201,154,229,166,208,215,167,146
ENSG00000178531,1252,238,388,1137,145,61,430,169,146,316,187,243
ENSG00000250974,2,0,0,1,0,0,0,0,0,2,0,0
NONHSAG085958.2,4,5,11,1,114,1,5,0,5,2,2,2
ENSG00000276805,194,152,162,330,117,195,275,176,204,310,182,217
NONHSAG056497.1,15,5,2,5,4,9,12,2,11,7,4,5
NONHSAG085112.1,23,22,24,18,29,20,17,20,28,14,29,19
ENSG00000176396,157,313,337,273,325,311,458,371,342,375,371,359
NONHSAG084423.1,0,0,0,0,0,1,0,1,0,0,0,1
ENSG00000242512,64,81,54,64,46,106,116,56,133,79,64,63
ENSG00000199839,1,0,0,0,0,0,0,0,0,0,0,0
NONHSAG003926.2,0,5,4,1,2,0,1,11,6,6,4,8
ENSG00000267397,12,25,4,18,18,29,24,38,10,26,12,29
ENSG00000240058,1,1,0,0,1,0,4,0,0,0,1,0
MSTRG.939|ENSG00000172830,423,777,1020,1020,1069,475,1626,1389,1398,1382,1087,1104
ENSG00000259499,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000205352,1713,2408,4217,2481,2486,2048,2030,1982,1563,2155,1939,2065
ENSG00000173852,660,1698,1329,786,1186,2250,591,1251,939,1181,1010,1355
NONHSAG072282.1,0,0,0,0,0,0,1,1,0,0,0,0
ENSG00000230309,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000251108,0,0,0,0,0,1,0,0,1,1,0,0
ENSG00000151876,335,375,240,240,281,351,345,337,243,306,283,384
ENSG00000274215,2,4,0,0,2,2,1,2,0,0,7,0
ENSG00000283706,0,0,0,1,1,0,8,0,0,0,6,13
NONHSAG067069.1,2,2,0,2,1,5,3,1,1,3,2,3
ENSG00000273104,0,1,0,0,0,1,0,1,0,0,0,0
ENSG00000107130,2489,1218,1397,2606,466,480,347,865,716,796,529,532
ENSG00000278700,0,2,1,2,0,5,5,0,9,3,5,4
ENSG00000250523,2,1,0,0,0,0,1,0,0,0,0,1
NONHSAG090231.1,0,1,1,0,2,0,0,0,2,0,0,0
NONHSAG085209.1,1,0,0,0,0,0,1,1,0,0,0,0
ENSG00000118689,4697,6544,6146,12920,8518,10094,7524,8159,14418,11760,21597,23871
NONHSAG001225.2,0,0,0,0,0,0,0,0,1,0,0,0
NONHSAG085208.1,1,5,5,1,2,3,5,1,0,6,1,4
ENSG00000280164,18,40,13,35,10,36,58,37,25,88,17,45
ENSG00000152578,3,169,3,0,2,4,276,564,167,456,110,337
NONHSAG113455.1,21,8,4,34,8,8,29,9,8,22,17,9
ENSG00000069248,3207,1649,1824,1804,1679,1490,1896,2085,2106,2302,1847,1912
ENSG00000248150,11,0,1,1,4,0,3,0,1,1,1,2
ENSG00000234869,28,14,51,33,14,5,26,22,19,24,14,8
NONHSAG084447.1,3,4,4,3,3,4,10,2,3,5,2,7
ENSG00000145075,11,6,2,0,0,20,39,11,57,8,35,13
ENSG00000204705,2,3,1,1,3,47,4,1,7,2,3,23
ENSG00000254163,0,0,2,0,0,0,0,0,2,0,0,0
NONHSAG066841.1,4,7,7,3,0,7,7,8,9,6,4,6
NONHSAG111887.1,6,15,11,10,2,15,15,28,10,13,12,7
ENSG00000233622,47,68,30,14,18,90,130,59,196,101,101,160
MSTRG.2888|ENSG00000130818,1055,1395,1168,974,819,1289,1859,1632,1782,1925,1727,1749
ENSG00000288066,1,1,2,0,2,1,2,3,3,1,0,1
ENSG00000239774,0,1,0,1,0,0,3,0,0,2,2,0
ENSG00000201772,17,19,6,0,9,4,15,21,13,0,5,6
MSTRG.5054|ENSG00000136271,1528,1141,1793,1933,1723,1179,1489,1241,1626,1426,1261,1225
ENSG00000199640,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000058056,962,1220,834,959,891,1352,1344,1748,1496,1597,2242,1833
NONHSAG067761.1,0,0,0,0,0,0,0,0,0,0,0,2
NONHSAG085200.1,4,1,1,1,0,0,0,1,0,3,1,1
ENSG00000136521,1439,1257,1536,1341,1607,1160,1222,1276,1000,1545,1689,1615
NONHSAG060678.1,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000136518,1172,899,1533,1166,1321,675,865,1203,711,1041,808,869
ENSG00000062282,1489,393,436,491,419,1004,661,992,2738,3502,9669,2845
NONHSAG006411.2,0,0,0,0,0,0,0,0,0,1,0,0
NONHSAG107246.1,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000171121,63,102,114,66,141,172,185,95,198,150,162,117
MSTRG.3771|ENSG00000100221,2914,2436,3178,2203,1685,2276,2115,3371,2111,2657,2567,2289
MSTRG.187|ENSG00000143578,1863,453,1496,1797,1361,185,908,790,578,837,475,552
ENSG00000103047,460,703,498,338,456,812,714,664,1207,797,741,688
ENSG00000229102,0,0,0,0,0,0,0,0,0,0,0,2
MSTRG.3623|ENSG00000197381,1392,1278,1252,1117,882,1679,1381,1339,2487,1769,1836,1768
NONHSAG114576.1,0,0,0,0,0,0,0,0,0,0,0,2
NONHSAG093764.1,3,4,1,0,2,0,1,4,7,2,3,1
NONHSAG085946.1,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000237978,17,18,57,11,28,16,31,4,25,22,17,16
ENSG00000272630,90,27,32,28,30,39,45,36,46,54,51,44
NONHSAG109237.1,0,0,0,0,2,0,0,0,0,0,0,0
ENSG00000165792,738,636,719,215,541,618,732,727,850,593,525,637
ENSG00000197584,2,23,2,2,1,3,12,101,7,38,10,41
ENSG00000258390,0,0,0,0,0,1,1,0,2,1,0,0
NONHSAG060438.1,0,0,0,0,0,0,0,0,3,0,0,0
ENSG00000238142,54,102,61,61,22,137,140,83,83,135,58,116
ENSG00000135185,244,458,411,297,519,345,385,407,303,518,366,374
NONHSAG085191.1,0,0,0,4,1,5,3,1,2,1,1,1
NONHSAG112779.1,13,4,16,0,4,1,1,3,1,3,0,0
MSTRG.4751|ENSG00000234127,2650,1963,2041,2977,2544,1380,2636,2894,2326,2380,2058,1919
NONHSAG085941.1,0,0,4,2,2,2,5,2,2,3,1,0
NONHSAG112631.1,0,3,1,5,7,3,10,2,1,4,3,1
NONHSAG085189.1,1,1,3,1,4,0,2,0,2,0,0,6
ENSG00000168878,0,2,5,7,10,8,6,2,7,3,3,4
NONHSAG085188.1,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000236385,0,1,0,1,1,1,0,0,0,0,0,0
NONHSAG111657.1,0,0,0,0,1,0,0,0,0,0,0,0
MSTRG.3926|ENSG00000228221,107,308,189,323,378,127,213,132,190,113,68,148
ENSG00000251023,37,51,14,12,32,40,70,36,33,34,46,55
NONHSAG085187.1,4,6,3,2,2,5,9,4,7,5,4,5
ENSG00000200959,57,107,65,45,30,35,43,213,56,47,100,38
ENSG00000164211,447,495,276,194,454,386,179,281,205,182,244,146
NONHSAG085184.1,0,1,0,0,0,0,0,0,0,0,0,0
NONHSAG018259.2,7,14,21,12,8,9,10,5,28,4,8,9
ENSG00000236893,0,0,0,0,0,0,0,0,2,0,0,0
ENSG00000203645,13,23,15,16,13,23,33,20,32,28,8,19
NONHSAG110850.1,1,1,4,8,3,0,2,3,1,3,0,2
ENSG00000231310,0,1,1,0,0,0,0,0,0,0,0,1
ENSG00000231888,1,5,0,1,0,1,3,5,1,6,3,1
ENSG00000274659,1,1,1,5,1,0,7,6,15,2,6,3
ENSG00000228308,17,17,12,15,10,34,32,12,51,24,12,14
ENSG00000235724,0,0,0,0,0,0,0,1,2,2,0,0
NONHSAG048155.2,0,0,0,0,0,0,0,0,1,1,2,0
NONHSAG036709.2,3,1,3,2,2,5,4,3,4,6,0,2
NONHSAG038387.2,0,1,1,17,1,5,1,0,0,2,0,0
ENSG00000163322,417,836,372,336,392,669,702,756,609,1003,824,747
NONHSAG036706.2,2,0,1,0,0,1,2,0,3,0,0,3
NONHSAG091250.1,0,0,1,0,1,0,0,0,0,0,0,0
MSTRG.4183|ENSG00000245958,330,316,290,451,225,356,669,348,667,467,376,386
ENSG00000284723,0,0,0,0,0,0,0,0,1,0,0,0
NONHSAG067484.1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000233399,0,1,0,0,0,0,0,0,0,0,0,0
NONHSAG114206.1,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000201648,0,0,1,2,0,0,1,0,0,0,0,2
ENSG00000178403,18,29,0,3,0,0,14,116,9,29,13,15
ENSG00000224814,1,0,0,0,0,0,0,0,0,0,0,0
NONHSAG111394.1,3,5,1,0,0,2,4,9,4,14,15,9
NONHSAG084910.1,51,36,28,41,29,41,81,39,86,47,33,24
NONHSAG036694.2,1,0,0,0,0,5,8,6,1,1,1,5
NONHSAG090056.1,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273423,0,0,0,0,0,0,1,0,2,1,0,2
NONHSAG011871.2,1,1,1,1,0,1,1,2,5,3,2,3
NONHSAG085170.1,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000169760,69,84,43,13,16,181,204,238,195,464,321,415
ENSG00000213343,1,0,1,0,0,0,0,0,0,1,0,0
NONHSAG042650.2,19,14,19,20,15,25,35,13,51,27,22,22
NONHSAG073052.1,1,3,0,2,3,2,6,1,5,1,2,3
ENSG00000218351,0,0,0,0,0,0,0,0,0,0,0,1
NONHSAG045123.2,48,40,23,77,37,31,60,31,33,42,45,22
MSTRG.3924|ENSG00000114346,2408,1122,2580,2149,2042,1014,659,860,387,734,596,867
ENSG00000184916,1799,1925,1003,773,621,2313,2018,2975,3516,2327,2119,1874
ENSG00000213269,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000267313,0,2,4,0,178,0,6,9,6,0,1,6
ENSG00000287012,0,0,0,9,0,0,10,3,4,0,0,2
NONHSAG092119.2,0,0,0,0,0,0,0,1,0,0,0,0
NONHSAG085161.1,6,0,0,0,0,0,1,0,0,1,0,1
MSTRG.96,17,28,39,35,27,54,38,8,84,25,54,32
NONHSAG114633.1,0,1,0,0,0,1,0,0,0,0,0,0
NONHSAG036676.2,4,0,0,2,2,2,5,1,0,1,3,1
ENSG00000121853,2,0,5,0,0,0,0,0,0,0,2,0
ENSG00000267316,1,0,0,1,0,1,3,2,1,1,1,0
NONHSAG082913.1,10,9,5,10,5,7,6,11,8,12,5,7
ENSG00000231464,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000287185,1,2,2,1,2,2,3,7,3,2,2,2
ENSG00000272356,91,75,70,125,60,74,144,54,128,87,88,97
NONHSAG111653.1,2,1,1,2,1,3,4,1,2,0,0,0
ENSG00000237483,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000286974,2,2,4,0,0,3,23,5,12,7,7,13
ENSG00000126218,40,123,85,9,27,80,104,221,331,386,375,154
NONHSAG065451.2,0,4,2,0,14,12,8,8,3,7,3,17
NONHSAG036667.2,1,4,0,1,0,3,3,1,1,0,1,2
MSTRG.3923|ENSG00000075420,11339,12645,9556,11009,12552,18185,8565,13040,12030,11768,13493,15743
NONHSAG086017.1,37,21,62,54,61,40,299,49,78,87,85,54
NONHSAG085158.1,0,0,0,0,0,0,1,0,1,0,0,0
NONHSAG073640.1,39,32,43,11,46,34,38,12,45,36,14,17
NONHSAG067466.1,0,0,0,0,0,0,0,1,1,0,0,2
ENSG00000249411,0,0,0,0,1,0,0,0,0,0,0,0
NONHSAG085921.1,7,11,8,14,3,16,19,11,19,15,11,10
ENSG00000276359,0,0,1,0,0,0,0,0,0,0,0,0
NONHSAG109782.1,7,14,11,10,11,11,16,3,28,14,14,9
NONHSAG047042.2,0,0,2,0,7,0,0,1,4,2,0,2
NONHSAG056395.1,0,3,0,0,0,0,0,0,1,2,2,0
ENSG00000240497,2,0,2,5,4,0,1,0,1,0,0,1
NONHSAG093743.1,10,4,11,13,3,14,8,7,18,11,13,4
NONHSAG085920.1,72,48,58,28,47,79,111,42,97,48,51,52
NONHSAG111388.1,0,1,0,0,0,0,1,1,2,3,3,1
ENSG00000231713,0,6,27,0,0,0,0,18,0,6,8,5
ENSG00000154198,741,55,190,3053,235,20,531,8,89,670,47,43
ENSG00000233452,23,42,13,13,22,59,46,25,59,33,46,47
NONHSAG085154.1,0,0,0,0,0,0,0,0,0,1,0,1
MSTRG.5675,11,16,5,7,11,30,38,27,26,30,24,38
ENSG00000275343,1,3,0,0,3,0,2,2,1,2,1,2
ENSG00000265625,23,12,22,10,14,48,13,10,28,14,19,21
ENSG00000233231,0,0,0,1,0,0,0,0,0,0,0,0
MSTRG.4086|ENSG00000154310,2635,994,4109,1541,2587,507,1602,905,912,1188,763,1053
NONHSAG094111.1,15,24,8,20,8,21,29,14,13,13,11,8
NONHSAG006587.2,1,4,2,2,1,1,0,0,0,1,0,1
NONHSAG036652.2,0,0,0,0,0,0,1,0,0,0,1,0
NONHSAG114942.1,16,9,9,13,4,4,6,6,6,5,0,4
ENSG00000103241,57,19,43,92,30,65,23,45,75,44,51,26
MSTRG.5044|ENSG00000205763,45,97,85,39,39,130,126,140,120,184,117,125
ENSG00000240704,2,4,5,0,0,7,3,3,7,5,3,3
NONHSAG006283.2,0,0,0,0,0,0,0,0,1,2,0,0
ENSG00000286856,0,0,1,0,0,0,1,0,2,2,0,0
ENSG00000225620,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000234983,1,1,0,0,0,1,0,1,0,0,0,1
ENSG00000248783,0,1,0,0,0,1,0,0,1,0,0,0
ENSG00000154237,1255,2530,1664,791,2251,1915,1562,1745,2437,1652,1942,1790
NONHSAG088055.1,4,2,1,3,1,6,5,1,8,4,1,4
MSTRG.5425|ENSG00000165121,140,207,106,95,142,202,432,251,425,444,367,292
NONHSAG112350.1,13,3,2,4,11,19,11,8,7,3,6,11
NONHSAG085916.1,2,3,1,3,0,0,0,3,1,0,1,1
NONHSAG025358.2,0,0,3,1,0,0,0,0,0,1,0,0
ENSG00000243960,3,2,3,5,3,1,5,6,4,3,4,11
NONHSAG111650.1,0,0,0,0,0,0,1,0,0,0,0,0
NONHSAG071794.1,3,3,2,2,2,0,3,3,1,2,6,5
MSTRG.4318|ENSG00000145414,648,902,925,1326,784,785,1329,1437,1310,1532,1542,1245
ENSG00000181741,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000286695,0,2,0,0,0,1,2,3,3,1,3,0
NONHSAG069453.1,6,1,0,4,0,3,9,2,6,1,1,5
ENSG00000244738,1,2,2,0,0,2,12,9,12,15,6,9
ENSG00000226239,13,18,4,12,9,24,21,18,43,20,16,27
ENSG00000187556,4,6,3,9,1,2,15,15,5,13,9,4
ENSG00000224187,0,0,0,0,1,0,0,0,0,0,0,1
NONHSAG089971.1,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000008516,129,104,491,38,130,147,66,290,172,45,72,79
NONHSAG093217.1,3,0,4,2,2,6,5,0,2,3,1,2
MSTRG.673|ENSG00000178440,105,90,115,55,68,146,134,166,224,121,211,175
ENSG00000241416,1,0,0,0,0,1,38,5,24,11,6,4
ENSG00000013293,12,14,6,10,8,16,28,27,43,42,27,29
ENSG00000285051,91,81,54,76,55,142,228,137,201,207,164,136
NONHSAG113035.1,9,53,4,14,10,40,26,71,18,22,41,20
ENSG00000178665,377,210,204,332,172,178,390,272,289,439,247,308
ENSG00000215448,0,0,0,0,0,1,0,0,1,0,0,0
MSTRG.3922|ENSG00000013297,241,869,293,43,112,733,1062,1361,1193,1935,1123,1790
MSTRG.3921|ENSG00000136603,4617,6099,4899,5235,6220,2820,3770,5363,2955,4755,5085,2642
NONHSAG111649.1,10,3,2,0,3,0,7,1,0,5,1,0
ENSG00000240443,0,0,0,0,0,0,1,0,0,0,0,1
NONHSAG111581.1,68,39,59,49,42,50,104,68,47,74,69,78
ENSG00000163558,2530,1527,2126,2295,2228,1106,1850,2138,1366,2034,1761,1847
NONHSAG010011.2,0,0,1,0,0,3,0,0,2,0,0,2
MSTRG.4084|ENSG00000173889,5543,5120,6411,4377,6843,4415,6711,6025,5652,8139,7341,7297
ENSG00000201342,0,0,0,0,1,0,0,0,0,1,0,0
ENSG00000169884,19,10,17,5,30,6,19,12,14,7,37,20
ENSG00000180113,4,20,3,2,3,25,56,21,106,42,25,32
ENSG00000270553,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000173890,1678,407,1014,1164,2498,399,751,446,225,682,461,572
ENSG00000255316,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000240373,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000214940,203,0,219,163,8,0,373,0,384,463,0,4
MSTRG.3920|ENSG00000008952,4729,5280,5780,5662,9585,4468,5049,6482,3548,8414,8870,7491
NONHSAG100773.2,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000187033,0,0,0,0,0,0,0,0,1,0,1,0
ENSG00000270722,33,91,6,82,17,30,21,106,3,24,5,17
ENSG00000251151,18,6,38,35,19,0,8,4,7,7,4,2
NONHSAG071416.1,5,4,9,1,6,11,5,7,18,2,2,3
ENSG00000171757,31,61,25,14,26,85,42,64,87,65,94,75
ENSG00000269984,8,3,4,5,6,5,13,8,13,12,2,6
MSTRG.1646|ENSG00000185215,1667,3129,2830,1702,3363,2115,2341,4771,5620,1896,1953,2297
ENSG00000269889,1,4,1,2,3,7,21,17,9,11,3,6
NONHSAG101419.1,0,0,0,0,0,0,0,1,0,0,0,0
NONHSAG113803.1,48,39,48,34,31,62,68,55,132,63,56,51
MSTRG.3328|ENSG00000222724,103,164,40,34,33,69,60,328,39,159,59,83
NONHSAG101702.1,1,0,0,0,1,0,0,4,0,2,0,0
NONHSAG111383.1,1,1,0,0,0,2,3,0,2,4,1,2
ENSG00000242795,0,4,0,0,0,8,10,1,10,0,3,3
NONHSAG088253.1,3,2,1,0,5,2,0,0,1,0,1,0
NONHSAG085150.1,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000182974,0,0,0,0,0,0,2,0,0,0,0,0
MSTRG.4083|ENSG00000085276,637,1227,425,276,379,3157,1043,685,1890,816,1243,1457
NONHSAG007750.2,2,0,0,0,2,0,0,0,0,0,1,1
MSTRG.5378|ENSG00000198169,673,466,881,2219,277,387,765,536,807,1102,423,629
ENSG00000244187,1040,613,1360,1220,650,254,454,704,453,707,494,248
NONHSAG069430.1,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000178031,183,1536,381,433,363,1245,273,494,439,516,373,364
NONHSAG079496.1,0,0,0,0,0,0,0,1,0,0,1,0
NONHSAG113287.1,1,3,0,0,0,1,1,0,0,0,1,3
ENSG00000225292,0,1,7,2,3,2,5,1,5,7,1,2
NONHSAG113239.1,5,5,1,19,0,1,15,7,4,7,2,5
NONHSAG003589.2,15,17,16,9,8,23,10,20,20,20,18,10
NONHSAG087035.2,2,1,0,0,1,4,9,1,6,5,7,4
NONHSAG106548.1,39,63,2,0,2,4,142,298,7,41,21,22
NONHSAG111380.1,1,2,0,0,0,14,4,1,8,2,5,3
ENSG00000226899,0,0,2,0,0,1,0,0,0,1,1,0
NONHSAG044507.2,0,0,0,0,0,0,0,1,0,0,0,0
NONHSAG101315.1,0,0,0,0,0,0,0,0,0,0,1,1
NONHSAG090693.1,0,0,0,0,0,0,0,0,2,0,0,0
NONHSAG087032.2,9,3,0,3,2,31,15,6,32,17,17,17
ENSG00000233306,20,12,10,3,8,4,1,4,11,5,4,2
MSTRG.5015|ENSG00000106009,1020,831,1009,1393,674,786,835,799,1285,1044,832,748
NONHSAG106514.1,0,4,0,2,3,2,4,1,1,0,1,2
NONHSAG041234.2,1,1,0,0,0,0,0,1,0,0,2,0
MSTRG.4860|ENSG00000164916,5448,5167,5571,5594,1922,5180,4638,5129,6455,6186,4209,6046
NONHSAG084888.1,13,8,12,14,13,27,24,12,22,13,16,11
NONHSAG085143.1,0,0,0,0,0,1,1,0,3,1,0,0
NONHSAG093716.1,0,0,0,0,0,0,1,2,0,0,2,0
ENSG00000206120,15,10,3,3,4,79,50,9,164,32,56,32
NONHSAG094573.1,2,4,4,10,2,2,2,1,5,7,0,3
NONHSAG111379.1,0,0,0,0,0,0,0,0,0,0,0,1
NONHSAG101697.1,1,4,4,5,3,5,5,5,4,4,2,6
ENSG00000287319,5,5,1,1,1,8,19,20,10,3,6,0
NONHSAG113296.1,1,0,0,0,0,2,2,3,5,5,5,5
NONHSAG105501.1,0,2,0,0,1,2,3,18,3,0,11,0
NONHSAG104985.1,5,6,7,4,6,20,19,3,19,6,9,11
ENSG00000163512,1134,1474,1416,995,1691,1629,1144,1398,1307,1794,2168,2188
ENSG00000171505,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000166526,1240,830,1087,1550,598,526,1189,954,1297,1303,951,1057
NONHSAG112331.1,15,15,7,4,7,13,36,9,41,15,5,20
ENSG00000213903,244,212,178,121,149,295,221,227,283,216,151,274
ENSG00000102882,2140,2471,2756,1728,1668,2888,2349,2501,3030,3034,3128,2639
NONHSAG036575.2,1,2,0,0,0,0,0,0,2,0,0,1
ENSG00000258779,0,0,0,0,0,1,1,0,0,0,0,1
ENSG00000285663,8,9,14,13,3,18,22,12,27,14,14,11
NONHSAG085742.1,6,12,0,1,6,1,18,8,1,2,5,0
NONHSAG085136.1,34,35,23,25,6,59,50,15,52,38,28,33
NONHSAG094372.1,2,2,3,0,0,0,1,2,4,0,1,1
NONHSAG111642.1,1,4,1,0,2,0,7,0,1,1,1,2
ENSG00000141562,1204,924,919,1155,785,820,748,755,797,820,574,590
NONHSAG085134.1,1,5,3,3,4,8,5,0,2,1,5,1
ENSG00000159166,5047,677,833,1861,3071,102,954,1740,669,840,608,818
NONHSAG085132.1,0,0,0,0,0,0,1,0,0,0,0,0
NONHSAG096542.1,1,0,3,0,0,0,0,1,0,1,1,2
MSTRG.4453|ENSG00000165810,973,629,129,56,273,3569,1437,606,3673,1718,4350,3501
NONHSAG036569.3,0,0,0,17,0,0,0,0,0,6,0,0
NONHSAG077614.1,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000261581,0,0,6,2,0,0,4,4,5,7,0,0
NONHSAG079166.1,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000123965,6,3,3,4,1,12,11,9,10,3,5,5
ENSG00000255082,0,0,0,0,1,2,0,0,0,0,0,0
ENSG00000142871,3160,20101,7358,3714,5863,25721,8334,44282,19946,23587,33456,28357
ENSG00000182004,2193,671,1175,963,1117,616,562,974,476,815,543,723
NONHSAG048189.2,3,5,3,4,4,1,6,7,8,7,4,4
ENSG00000248222,0,0,0,0,1,1,0,0,1,1,0,0
ENSG00000163319,426,461,437,478,582,392,495,552,325,587,421,491
NONHSAG036561.2,7,16,1,1,4,6,14,18,17,53,31,17
NONHSAG099224.1,0,0,0,0,0,0,0,1,0,0,0,0
NONHSAG094710.1,1,0,0,0,0,0,0,0,0,0,0,0
NONHSAG092085.1,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000131187,152,49,202,53,43,19,42,79,35,24,14,29
NONHSAG047467.2,4,2,5,2,1,1,4,0,2,2,1,3
ENSG00000162779,19,3,11,18,4,6,16,5,3,13,2,3
NONHSAG061616.1,1,2,2,1,0,3,3,3,3,2,0,2
ENSG00000197905,1476,631,1004,597,218,854,255,423,406,324,261,351
NONHSAG085126.1,0,2,0,0,0,0,0,0,0,0,0,2
NONHSAG012910.2,14,27,9,20,17,37,18,14,31,13,9,9
ENSG00000214558,0,0,0,0,0,0,0,2,0,0,2,0
NONHSAG036721.2,2,1,2,1,0,4,2,2,11,2,1,2
ENSG00000054116,917,1047,971,1562,1008,895,1089,1104,975,1237,1043,1082
NONHSAG101953.1,10,15,14,13,10,21,20,14,18,19,16,14
ENSG00000210678,1,0,0,1,0,0,0,0,0,0,0,0
MSTRG.4028|ENSG00000163378,833,1550,830,827,704,1716,1528,1897,1490,1615,1702,1950
ENSG00000196196,88,144,56,82,39,130,127,134,443,340,461,303
NONHSAG106017.1,8,8,3,2,14,2,9,7,13,6,5,7
ENSG00000288087,4,2,1,2,2,2,3,3,2,3,2,3
NONHSAG093132.1,2,0,0,0,2,0,0,0,0,0,0,0
NONHSAG056734.1,1,0,0,2,0,0,2,2,0,3,0,1
NONHSAG034689.3,17,26,3,11,22,4,29,23,14,22,15,22
ENSG00000234851,7706,11797,15650,10493,23202,5975,9196,18222,5985,12723,9435,11001
ENSG00000240567,5,0,1,2,0,0,1,0,1,1,2,1
ENSG00000219529,9,2,0,4,7,15,13,4,19,3,2,0
NONHSAG111638.1,5,0,0,2,0,0,0,0,1,0,0,0
ENSG00000185155,45,12,53,4,157,6,14,13,3,11,10,6
ENSG00000288562,0,0,0,1,0,1,0,0,1,1,1,1
ENSG00000241045,0,1,0,0,1,1,2,0,0,3,0,0
NONHSAG111377.1,1,0,0,1,0,0,3,0,0,0,0,0
ENSG00000226445,35,77,46,52,27,61,120,99,133,85,79,103
MSTRG.5119,15,19,18,15,10,24,24,27,24,21,23,35
ENSG00000260835,0,0,0,0,0,0,0,0,1,0,0,0
NONHSAG111375.1,0,0,1,0,1,0,2,1,0,0,1,1
ENSG00000169255,486,686,350,903,694,457,452,701,461,666,479,640
ENSG00000163590,785,1202,392,1382,493,1424,1616,1413,1597,1695,3095,2118
ENSG00000179674,11,0,7,0,13,0,0,2,1,1,0,0
NONHSAG091120.1,0,0,0,0,0,0,0,0,0,0,1,0
NONHSAG043157.2,0,2,0,2,2,0,1,0,2,4,1,1
ENSG00000242285,1,1,0,0,1,0,1,0,5,2,0,2
ENSG00000251193,4,1,0,1,0,1,1,0,0,1,0,4
ENSG00000225230,0,1,0,0,0,0,0,0,0,0,0,0
MSTRG.4081|ENSG00000068885,683,905,783,501,500,623,723,758,640,784,674,848
NONHSAG077884.1,2,0,5,3,2,0,3,0,0,0,0,0
ENSG00000257681,9,3,9,9,4,1,8,9,11,8,6,10
ENSG00000267207,0,1,0,0,0,0,0,0,1,0,0,0
NONHSAG085893.1,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000236366,0,1,0,0,0,0,0,0,1,0,0,0
NONHSAG006466.2,0,0,2,0,0,1,0,0,0,0,0,1
MSTRG.5681|ENSG00000185291,152,487,281,117,192,1305,110,208,532,293,307,398
ENSG00000171773,1,0,0,0,0,2,2,0,3,10,22,11
ENSG00000233894,0,2,0,0,0,0,2,0,0,0,3,0
ENSG00000231203,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000270542,0,2,0,0,0,0,0,1,0,0,0,0
MSTRG.1966|ENSG00000140650,2038,1275,1860,1712,1047,1424,1153,1058,1127,1120,1153,1038
NONHSAG085171.1,0,0,0,0,0,2,0,0,1,0,0,0
NONHSAG085107.1,1,5,2,0,2,13,14,13,10,7,6,4
NONHSAG045280.2,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250081,2,1,2,0,0,1,0,1,0,0,0,0
ENSG00000240521,5,2,4,1,5,3,3,0,7,1,2,2
ENSG00000241211,1,2,0,0,0,0,1,0,0,4,1,1
ENSG00000176728,19,12,8,11,3,10,29,16,4,16,21,16
ENSG00000242265,9928,2820,20664,5581,550,507,3114,6753,3270,4828,2192,6242
